state_code,Wave,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours
IL,24,4.541947500631643,2.6968499379139614,3.813677343550605,4.258987694607724,2.9368652914787208,2.2674088038996816,1.9933813563478489,3.9271744031537934,4.390298164980348,4.57608331471086,4.295950521850383,4.661881932935804,3.103270344228868,2.045458071103531,1.5777382163265508
IN,24,5.135330199406594,2.613690033922703,4.4851841707214355,4.697826389663274,4.193356700725108,2.7673169889457796,1.3556599601130535,4.525965461440854,4.7423344929596185,5.206112894924782,4.187530229854867,5.178219312574414,3.8747260654155546,2.7302281848352243,2.396415356465389
KS,24,6.234861825560347,4.052700647534452,5.833748564942354,5.68727589713654,4.424251364759257,3.8477643640966828,3.3123538971138484,4.715040819700852,5.59082815496702,6.228892891258807,5.268341856095752,6.185479727492439,4.369709172599565,2.8630322086385824,2.3832182897086778
KY,24,6.0503122550058634,3.78045814070047,5.919487610162027,5.437993965072439,4.550752259340974,3.881797374413645,2.1073932637963466,5.816436455395752,5.4614649623228075,5.871954192962992,5.920342047490898,5.950278983199881,4.48496065068977,2.9941238991937102,2.4619167296384936
LA,24,7.021991482528494,5.60114387506955,6.969656133336148,6.071905020860523,5.612248493443823,6.187914361846143,2.120397164549519,5.416634979288703,6.520253194207608,6.963011700018905,6.46151050282735,6.926766616451456,4.880814128405155,3.079156108346656,3.4920159902354495
MA,24,4.830326493326408,4.239729067795176,4.732998456959388,4.547653767681464,3.8674362687451356,2.874251267995193,2.9400377527742974,4.465200054322192,4.750099873297844,4.958427125982185,4.7649252120332,4.98844003513562,3.379622223806857,2.635931014418952,1.694014739295181
MD,24,5.350487992151648,3.2259427383497763,4.705092159394574,4.185866352548121,3.8128760614681494,3.641939817410482,2.8401030883546077,5.1995445153415885,5.165691545303491,5.050391875453137,5.242470183275663,5.318297823309782,3.852959924426993,2.1539932213916635,1.9495502315947713
ME,24,5.009771771036212,2.291590534342559,4.341661778509389,4.112728414823338,3.3957787280152645,2.2734884622726432,1.745526141157268,3.8877629932404987,4.7673205306540165,5.2338111922539206,4.325493084504849,5.2955323077691805,3.4006062135548265,2.6774166945606837,2.437128859098903
MI,24,4.69817230200481,2.7538406083803633,4.335412054570521,4.284334789347699,3.1820165535038143,3.088634169559355,1.921319536873565,4.335424831852564,4.5905271128361615,4.827760729883104,4.357389758293767,4.8858539439624735,3.0522865830838635,2.825468577668273,1.682175667060258
MN,24,6.007285677594233,4.101465562557882,5.624820447118925,5.851044504273277,4.9765257129669145,3.57457421747918,3.391800571270215,4.3178604512075776,4.853712206830905,6.088349320624531,4.762304253508636,5.678945227125543,4.911742260137475,3.3963745568340875,2.6726537334898834
MO,24,4.793963829279309,2.7521180187557595,4.695726036195988,4.008082336032573,3.8968359416680927,2.4398873403975854,1.9428246874420845,4.153509113603697,4.22490086226009,4.972080540353174,4.120384185084869,5.018041996349085,3.4263207764397237,2.318540501423367,2.361368985893228
MS,24,6.542092804524748,3.909897156812364,5.9887313028332,5.8678108688430894,4.4147804748111925,4.085544842300345,1.159193006787131,6.134864262956423,6.4810574871537465,6.760934450774429,6.1322135835169185,6.694998333851061,4.987698721023197,2.821231265005736,3.732650434144132
MT,24,6.044874285086201,3.967195044699089,5.917540222814473,5.92598200435145,4.7488537343253325,3.6012389255318453,1.8103337436324274,3.295446800635687,4.542828980904861,6.059261387326539,3.5119273098898964,5.588062243859182,4.802879315911666,4.387662248096699,2.7815725600221586
NC,24,4.3695419663281925,2.5550999667201375,3.799450204233417,3.743557919418688,2.7846751942181496,3.082020702576586,1.2326586930889014,4.106997111216973,4.344643415512767,4.291799709078842,4.318341736230225,4.501408196806952,2.7594095098907716,2.0744471235907245,1.6152149174415324
ND,24,7.056890155438122,3.3839540218751036,6.777752436934928,6.459484980599067,5.22611120040562,3.3789065382095043,3.2514466221719296,4.91184732177775,6.777495477923101,7.942249012482011,4.265067422162714,7.9396076996458,6.281550743823416,4.152670680341317,1.5616244324016075
NE,24,6.796602922189423,4.470469950036324,6.684053741256446,6.346132542605649,4.830809668697654,4.755401633004983,2.515537462036947,4.311995057870872,5.500870562438284,6.810968960544521,4.3637783422107415,6.384720345306075,4.9608074781163145,4.270978013855668,2.781113698327969
NH,24,6.028406133946955,3.7422401623408863,5.952807515591558,5.774414831979272,4.621575445308389,3.512385340656818,1.7269217672984685,4.708424485325563,5.360162287335381,6.337662069580597,4.8090283964833915,6.198770757198218,5.033774442456992,3.1678532517404014,2.6462455528628896
NJ,24,4.762708400228699,3.2427501906996183,4.160563660779193,3.9683628674228126,3.957247919141333,3.0122669900451133,3.3385568147968794,4.261936555919703,4.488856729067159,4.749272924092966,4.796578045212157,4.809744157099775,3.519605551177816,2.6530720469544433,2.16722350068435
NM,24,6.354515527872122,3.4927890416890044,4.9422761397327415,6.005384418592881,5.258128405252065,3.315907588697616,2.359054936722803,6.067220897984568,5.840494607305675,6.411250906308419,6.078578837179757,6.637384449035964,4.202554346247376,3.8234259342639603,2.170399928495284
NV,24,7.350417042601848,3.6213334310171352,6.354214824446485,6.150843618189165,4.662646004377602,4.811365676649592,2.784177748456281,6.725560800983045,6.94501758804791,7.003301878646343,7.219749919559216,7.3425340705144775,5.604853688473564,4.6042661275019405,3.3154694389207093
NY,24,3.7491346835814667,2.6548341650803216,3.345453442762308,3.2916007435368613,2.8319444039939734,1.8955554499137477,2.869068200186517,3.489276184838125,3.719269417967401,3.6760840019568723,3.817187605684917,3.801904212321045,2.5135956850381413,2.0544353279791787,1.4180776147252756
OH,24,4.313763396847603,2.18297318000394,3.9987786374779803,3.532138055545243,3.012457913956128,2.6079051265060014,1.1484796965359119,3.1999989446086086,3.7857279702910547,4.221611182009936,3.958842200166862,4.284288520264341,2.8286126919350307,2.11852142689105,2.4659936416079002
OK,24,5.89199143835505,2.432072628701009,5.146787464694541,5.582837382094259,4.106876124855164,3.2418424585605115,2.3848838111331006,4.9926679763490345,5.414050395593389,5.769067267582171,5.257133591923746,5.860221545429132,4.177775958561112,2.6275857209642703,1.9544654597649795
OR,24,5.618312590834845,3.022913021280618,5.350576593243344,5.312085279522848,3.7979035562205845,2.877187542685711,3.2355542564423447,4.551203005259411,4.979770122893088,5.933267253476562,4.919482550462798,5.976763710140118,3.842243279013984,3.2086650380967097,2.3248252066451083
PA,24,4.302672936844507,2.3781091094704987,3.919937312996361,3.7237414019445256,2.8918066551339954,2.4378277699825333,2.526483393318303,3.5900800269424593,3.881262612408711,4.303643288380318,3.711271153663399,4.360883456755544,2.4298214797720137,2.6339353849371423,1.8412320727840517
RI,24,5.742078950259781,3.54049987258208,4.437214589039888,4.994314750267858,4.336419257537149,3.2065207014248807,2.132629265620177,5.1726288270889045,5.448094733484091,5.90311807237089,5.686909034367269,5.912734525049227,4.750059837251914,3.4900361900609806,1.8122092903163403
SC,24,5.459026017035332,4.32549704036079,4.89669524006003,5.0991295702906125,3.760628019661235,3.8364566468578514,1.1956655064540849,4.58173277309965,4.778739372239426,5.354461936673832,4.975808681841361,5.38610345593486,3.7816618350367923,2.9477866836609223,2.9181109734912973
SD,24,7.6074031186943705,4.00057803274358,5.762285337078973,6.798725481055627,4.04720874075418,4.288469191914798,0.13220248920503458,6.966591324777624,6.679868756628985,9.315191312304197,5.040693428434299,7.427503724035795,6.6532540523476635,5.123748752207684,6.400645208015811
TN,24,5.1520027047185035,2.8396662426438484,4.497585064616777,4.526478843209131,4.02945653984128,3.0582425012632624,0.9212839149519191,4.027122248857701,5.047712938286554,5.00681836721417,4.378093037870129,5.1797001296211365,4.109766208214919,2.465805820023078,2.1204879615279535
TX,24,3.790185609605945,2.6613738284551474,3.2917367577310386,3.5221542485671042,2.4804708493984045,2.8887842177798957,1.6239085567160887,3.124862540870922,3.357900451416438,3.7269234523910066,3.38005195907876,3.7800664714552354,2.0099763585134247,2.66050990261243,1.6431962938338778
UT,24,6.742916456413433,5.667048333764968,6.075392481700862,6.498461215506644,5.419935528722113,3.838443692906046,3.5797366322780024,5.827739731737002,5.884715002329916,6.791090641991016,6.27800048427461,6.796552066765837,5.481169976042436,4.420824539492939,2.6206700350134646
VA,24,4.557144965555339,3.078663574939189,4.233475895942894,4.135913971653831,3.0795606259039716,3.0501896303151823,1.8045707461301046,4.005674433984359,4.311021101095962,4.553271029808015,4.504090215977921,4.629740386587011,3.176243349135583,2.447415969368876,2.0961972891264415
VT,24,6.305566380916338,3.308162362059276,5.539114935643106,5.398303182295887,4.032686440619214,2.9968956185282147,2.673770897990011,4.848942273623063,5.009294237353983,6.339260353898488,5.102538366317177,6.288104793210376,4.054906298372766,3.2877145912794066,2.816401481108958
WA,24,4.648607057054952,3.3748290621107673,4.579489968579379,4.256545217089213,3.1901726189354482,2.321517191807485,2.7879124574380096,3.7591902053729087,4.619039774604946,4.904148158868957,4.414400184036683,4.891721874647512,3.1373544433943823,2.3289296157402193,2.0098481453845882
WI,24,5.370283672854584,2.4629558393843487,4.796925420384895,4.8288918657304025,3.565727800818294,3.4878514033263444,2.2425760206790146,4.280886377173768,4.502634552757176,5.379880308203276,4.188181362944931,5.326763209208224,4.142348447097481,2.831627811192597,1.8658278334957337
WV,24,6.28322545367653,4.215930569552986,5.7227553665835815,5.101874577410648,4.7336463397734,3.9996038715978584,2.964328311349718,4.785607668842522,5.269217397939896,6.511878461109944,5.495671324451495,6.518720770710386,4.836540742582779,3.093000031906968,2.5040803349604985
WY,24,7.455055974039439,2.255601939783658,6.1165131559434585,6.255327421360509,4.080007745773219,4.227696390892458,2.364101830047288,6.132702381217664,7.237591265631555,7.704856450061225,5.887236292226567,7.80436554134131,5.586693916403067,3.471271197527273,3.46162435092166
