Wave,End_Date,death_agg30,death_agg14,death_agg7,State,new_ind
5,2020-06-28,449,186,86,Louisiana,8
month_end,2020-06-30,413,181,82,Louisiana,9
mid_month,2020-07-15,431,224,126,Louisiana,10
7,2020-07-26,551,312,206,Louisiana,11
month_end,2020-07-31,704,440,351,Louisiana,12
mid_month,2020-08-15,969,481,223,Louisiana,13
9,2020-08-26,1034,484,243,Louisiana,14
month_end,2020-08-31,982,424,185,Louisiana,15
mid_month,2020-09-15,822,302,147,Louisiana,16
10,2020-09-30,559,212,102,Louisiana,17
mid_month,2020-10-15,443,184,91,Louisiana,18
11,2020-10-23,411,190,92,Louisiana,19
month_end,2020-10-31,408,192,99,Louisiana,20
12,2020-11-14,426,202,105,Louisiana,21
mid_month,2020-11-15,414,202,105,Louisiana,22
13,2020-11-30,488,275,147,Louisiana,23
mid_month,2020-12-15,724,425,238,Louisiana,24
month_end,2020-12-31,1028,515,222,Louisiana,25
14,2021-01-10,1109,561,345,Louisiana,26
mid_month,2021-01-15,1185,592,352,Louisiana,27
month_end,2021-01-31,1313,721,318,Louisiana,28
mid_month,2021-02-15,1212,433,173,Louisiana,29
16,2021-02-28,844,311,147,Louisiana,30
mid_month,2021-03-15,608,276,136,Louisiana,31
month_end,2021-03-31,524,207,95,Louisiana,32
mid_month,2021-04-15,361,123,79,Louisiana,33
month_end,2021-04-30,244,103,52,Louisiana,34
17,2021-05-03,221,100,46,Louisiana,35
mid_month,2021-05-15,214,96,45,Louisiana,36
month_end,2021-05-31,194,98,54,Louisiana,37
mid_month,2021-06-15,177,79,36,Louisiana,38
month_end,2021-06-30,156,72,33,Louisiana,39
18,2021-07-15,153,70,43,Louisiana,40
month_end,2021-07-31,261,171,99,Louisiana,41
mid_month,2021-08-15,698,520,309,Louisiana,42
month_end,2021-08-31,1360,775,382,Louisiana,43
mid_month,2021-09-15,1601,761,341,Louisiana,44
19,2021-09-27,1382,685,323,Louisiana,45
month_end,2021-09-30,1541,582,243,Louisiana,46
mid_month,2021-10-15,1176,347,157,Louisiana,47
month_end,2021-10-31,598,226,85,Louisiana,48
mid_month,2021-11-15,364,138,70,Louisiana,49
month_end,2021-11-30,247,95,40,Louisiana,50
20,2021-12-02,253,84,31,Louisiana,51
mid_month,2021-12-15,199,83,40,Louisiana,52
month_end,2021-12-31,185,68,33,Louisiana,53
mid_month,2022-01-15,225,151,83,Louisiana,54
21,2022-01-24,371,270,187,Louisiana,55
month_end,2022-01-31,645,494,307,Louisiana,56
mid_month,2022-02-15,1080,543,264,Louisiana,57
month_end,2022-02-28,975,430,206,Louisiana,58
mid_month,2022-03-15,737,307,128,Louisiana,59
month_end,2022-03-31,511,157,72,Louisiana,60
22,2022-04-09,345,101,39,Louisiana,61
mid_month,2022-04-15,244,67,19,Louisiana,62
month_end,2022-04-30,131,54,25,Louisiana,63
mid_month,2022-05-15,101,47,19,Louisiana,64
month_end,2022-05-31,77,28,10,Louisiana,65
mid_month,2022-06-15,67,36,12,Louisiana,66
month_end,2022-06-30,84,40,26,Louisiana,67
23,2022-07-05,77,43,19,Louisiana,68
mid_month,2022-07-15,110,60,46,Louisiana,69
month_end,2022-07-31,159,97,55,Louisiana,70
mid_month,2022-08-15,225,128,66,Louisiana,71
month_end,2022-08-31,295,144,50,Louisiana,72
24,2022-09-11,233,80,46,Louisiana,73
mid_month,2022-09-15,247,84,56,Louisiana,74
month_end,2022-09-30,192,90,62,Louisiana,75
mid_month,2022-10-15,181,70,34,Louisiana,76
month_end,2022-10-31,102,32,30,Louisiana,77
25,2022-11-09,91,55,25,Louisiana,78
mid_month,2022-11-15,81,49,24,Louisiana,79
month_end,2022-11-30,93,44,27,Louisiana,80
mid_month,2022-12-15,107,50,28,Louisiana,81
month_end,2022-12-31,96,46,25,Louisiana,82
mid_month,2023-01-15,112,66,42,Louisiana,83
26,2023-01-17,112,66,42,Louisiana,84
month_end,2023-01-31,155,89,46,Louisiana,85
mid_month,2023-02-15,188,99,52,Louisiana,86
month_end,2023-02-28,181,82,40,Louisiana,87
mid_month,2023-03-15,142,60,28,Louisiana,88
month_end,2023-03-31,60,0,0,Louisiana,89
mid_month,2023-04-15,0,0,0,Louisiana,90
month_end,2023-04-30,0,0,0,Louisiana,91
27,2023-05-05,0,0,0,Louisiana,92
mid_month,2023-05-15,0,0,0,Louisiana,93
month_end,2023-05-31,0,0,0,Louisiana,94
mid_month,2020-03-15,0,0,0,Maine,0
month_end,2020-03-31,0,0,0,Maine,1
mid_month,2020-04-15,20,20,20,Maine,2
1,2020-04-30,52,28,13,Maine,3
2,2020-05-15,49,16,7,Maine,4
month_end,2020-05-31,36,19,12,Maine,5
3,2020-06-01,34,19,11,Maine,6
mid_month,2020-06-15,31,11,1,Maine,7
5,2020-06-28,20,4,2,Maine,8
month_end,2020-06-30,16,4,3,Maine,9
mid_month,2020-07-15,14,9,4,Maine,10
7,2020-07-26,16,7,2,Maine,11
month_end,2020-07-31,17,8,4,Maine,12
mid_month,2020-08-15,12,3,2,Maine,13
9,2020-08-26,12,5,4,Maine,14
month_end,2020-08-31,9,5,1,Maine,15
mid_month,2020-09-15,9,4,2,Maine,16
10,2020-09-30,9,4,1,Maine,17
mid_month,2020-10-15,7,2,1,Maine,18
11,2020-10-23,6,4,2,Maine,19
month_end,2020-10-31,5,1,0,Maine,20
12,2020-11-14,19,16,12,Maine,21
mid_month,2020-11-15,19,16,12,Maine,22
13,2020-11-30,45,26,15,Maine,23
mid_month,2020-12-15,96,65,32,Maine,24
month_end,2020-12-31,140,67,23,Maine,25
14,2021-01-10,186,113,74,Maine,26
mid_month,2021-01-15,196,114,76,Maine,27
month_end,2021-01-31,243,83,46,Maine,28
mid_month,2021-02-15,172,59,14,Maine,29
16,2021-02-28,135,55,44,Maine,30
mid_month,2021-03-15,81,21,18,Maine,31
month_end,2021-03-31,35,13,7,Maine,32
mid_month,2021-04-15,32,14,10,Maine,33
month_end,2021-04-30,44,24,13,Maine,34
17,2021-05-03,45,24,17,Maine,35
mid_month,2021-05-15,42,15,5,Maine,36
month_end,2021-05-31,41,23,5,Maine,37
mid_month,2021-06-15,44,20,6,Maine,38
month_end,2021-06-30,33,10,4,Maine,39
18,2021-07-15,22,9,6,Maine,40
month_end,2021-07-31,41,21,8,Maine,41
mid_month,2021-08-15,27,4,3,Maine,42
month_end,2021-08-31,30,26,6,Maine,43
mid_month,2021-09-15,65,37,29,Maine,44
19,2021-09-27,85,52,29,Maine,45
month_end,2021-09-30,92,46,15,Maine,46
mid_month,2021-10-15,119,66,22,Maine,47
month_end,2021-10-31,145,72,45,Maine,48
mid_month,2021-11-15,137,63,23,Maine,49
month_end,2021-11-30,140,77,35,Maine,50
20,2021-12-02,159,84,24,Maine,51
mid_month,2021-12-15,146,52,28,Maine,52
month_end,2021-12-31,203,122,55,Maine,53
mid_month,2022-01-15,266,113,45,Maine,54
21,2022-01-24,223,95,40,Maine,55
month_end,2022-01-31,207,80,40,Maine,56
mid_month,2022-02-15,170,90,24,Maine,57
month_end,2022-02-28,331,236,104,Maine,58
mid_month,2022-03-15,317,81,9,Maine,59
month_end,2022-03-31,137,34,11,Maine,60
22,2022-04-09,85,28,19,Maine,61
mid_month,2022-04-15,129,74,57,Maine,62
month_end,2022-04-30,82,7,3,Maine,63
mid_month,2022-05-15,60,50,11,Maine,64
month_end,2022-05-31,60,10,3,Maine,65
mid_month,2022-06-15,69,59,5,Maine,66
month_end,2022-06-30,67,7,4,Maine,67
23,2022-07-05,37,11,7,Maine,68
mid_month,2022-07-15,59,49,11,Maine,69
month_end,2022-07-31,52,3,2,Maine,70
mid_month,2022-08-15,29,26,0,Maine,71
month_end,2022-08-31,43,15,7,Maine,72
24,2022-09-11,58,43,38,Maine,73
mid_month,2022-09-15,68,49,37,Maine,74
month_end,2022-09-30,67,13,8,Maine,75
mid_month,2022-10-15,63,44,18,Maine,76
month_end,2022-10-31,68,23,13,Maine,77
25,2022-11-09,87,60,45,Maine,78
mid_month,2022-11-15,87,62,33,Maine,79
month_end,2022-11-30,74,8,4,Maine,80
mid_month,2022-12-15,65,55,25,Maine,81
month_end,2022-12-31,65,10,8,Maine,82
mid_month,2023-01-15,76,63,51,Maine,83
26,2023-01-17,76,63,51,Maine,84
month_end,2023-01-31,71,8,7,Maine,85
mid_month,2023-02-15,55,47,40,Maine,86
month_end,2023-02-28,56,20,9,Maine,87
mid_month,2023-03-15,31,7,0,Maine,88
month_end,2023-03-31,7,0,0,Maine,89
mid_month,2023-04-15,0,0,0,Maine,90
month_end,2023-04-30,0,0,0,Maine,91
27,2023-05-05,0,0,0,Maine,92
mid_month,2023-05-15,0,0,0,Maine,93
month_end,2023-05-31,0,0,0,Maine,94
mid_month,2020-03-15,0,0,0,Maryland,0
month_end,2020-03-31,0,0,0,Maryland,1
mid_month,2020-04-15,302,302,302,Maryland,2
1,2020-04-30,1078,767,380,Maryland,3
2,2020-05-15,1564,726,363,Maryland,4
month_end,2020-05-31,1369,552,266,Maryland,5
3,2020-06-01,1452,540,255,Maryland,6
mid_month,2020-06-15,1028,407,190,Maryland,7
5,2020-06-28,729,231,105,Maryland,8
month_end,2020-06-30,666,228,101,Maryland,9
mid_month,2020-07-15,395,144,68,Maryland,10
7,2020-07-26,304,123,65,Maryland,11
month_end,2020-07-31,298,141,79,Maryland,12
mid_month,2020-08-15,290,138,66,Maryland,13
9,2020-08-26,267,103,57,Maryland,14
month_end,2020-08-31,259,113,61,Maryland,15
mid_month,2020-09-15,203,84,35,Maryland,16
10,2020-09-30,194,97,51,Maryland,17
mid_month,2020-10-15,183,73,49,Maryland,18
11,2020-10-23,175,91,42,Maryland,19
month_end,2020-10-31,188,105,59,Maryland,20
12,2020-11-14,251,136,79,Maryland,21
mid_month,2020-11-15,265,146,92,Maryland,22
13,2020-11-30,488,323,191,Maryland,23
mid_month,2020-12-15,849,501,277,Maryland,24
month_end,2020-12-31,1207,578,280,Maryland,25
14,2021-01-10,1234,566,279,Maryland,26
mid_month,2021-01-15,1243,554,276,Maryland,27
month_end,2021-01-31,1212,566,270,Maryland,28
mid_month,2021-02-15,1060,427,205,Maryland,29
16,2021-02-28,819,320,159,Maryland,30
mid_month,2021-03-15,545,179,93,Maryland,31
month_end,2021-03-31,404,193,78,Maryland,32
mid_month,2021-04-15,438,207,104,Maryland,33
month_end,2021-04-30,445,206,93,Maryland,34
17,2021-05-03,457,214,115,Maryland,35
mid_month,2021-05-15,415,164,75,Maryland,36
month_end,2021-05-31,863,678,600,Maryland,37
mid_month,2021-06-15,763,74,39,Maryland,38
month_end,2021-06-30,133,51,25,Maryland,39
18,2021-07-15,81,28,14,Maryland,40
month_end,2021-07-31,77,40,17,Maryland,41
mid_month,2021-08-15,114,62,38,Maryland,42
month_end,2021-08-31,179,108,56,Maryland,43
mid_month,2021-09-15,314,191,111,Maryland,44
19,2021-09-27,413,208,121,Maryland,45
month_end,2021-09-30,422,209,94,Maryland,46
mid_month,2021-10-15,459,222,114,Maryland,47
month_end,2021-10-31,440,179,86,Maryland,48
mid_month,2021-11-15,379,166,87,Maryland,49
month_end,2021-11-30,308,122,61,Maryland,50
20,2021-12-02,312,134,72,Maryland,51
mid_month,2021-12-15,194,49,0,Maryland,52
month_end,2021-12-31,552,503,503,Maryland,53
mid_month,2022-01-15,1296,793,444,Maryland,54
21,2022-01-24,1868,912,457,Maryland,55
month_end,2022-01-31,1707,799,342,Maryland,56
mid_month,2022-02-15,1317,441,180,Maryland,57
month_end,2022-02-28,732,202,108,Maryland,58
mid_month,2022-03-15,358,141,75,Maryland,59
month_end,2022-03-31,221,63,32,Maryland,60
22,2022-04-09,153,53,24,Maryland,61
mid_month,2022-04-15,124,50,27,Maryland,62
month_end,2022-04-30,113,58,34,Maryland,63
mid_month,2022-05-15,125,64,34,Maryland,64
month_end,2022-05-31,138,70,39,Maryland,65
mid_month,2022-06-15,174,97,43,Maryland,66
month_end,2022-06-30,190,82,32,Maryland,67
23,2022-07-05,165,75,29,Maryland,68
mid_month,2022-07-15,173,78,39,Maryland,69
month_end,2022-07-31,184,96,61,Maryland,70
mid_month,2022-08-15,182,86,48,Maryland,71
month_end,2022-08-31,202,91,49,Maryland,72
24,2022-09-11,194,96,48,Maryland,73
mid_month,2022-09-15,222,97,58,Maryland,74
month_end,2022-09-30,215,96,43,Maryland,75
mid_month,2022-10-15,184,70,46,Maryland,76
month_end,2022-10-31,151,81,44,Maryland,77
25,2022-11-09,170,63,26,Maryland,78
mid_month,2022-11-15,149,60,25,Maryland,79
month_end,2022-11-30,174,81,39,Maryland,80
mid_month,2022-12-15,212,96,45,Maryland,81
month_end,2022-12-31,233,118,62,Maryland,82
mid_month,2023-01-15,262,136,67,Maryland,83
26,2023-01-17,254,136,56,Maryland,84
month_end,2023-01-31,279,143,55,Maryland,85
mid_month,2023-02-15,283,123,56,Maryland,86
month_end,2023-02-28,221,98,50,Maryland,87
mid_month,2023-03-15,190,69,17,Maryland,88
month_end,2023-03-31,69,0,0,Maryland,89
mid_month,2023-04-15,0,0,0,Maryland,90
month_end,2023-04-30,0,0,0,Maryland,91
27,2023-05-05,0,0,0,Maryland,92
mid_month,2023-05-15,0,0,0,Maryland,93
month_end,2023-05-31,0,0,0,Maryland,94
mid_month,2020-03-15,0,0,0,Massachusetts,0
month_end,2020-03-31,0,0,0,Massachusetts,1
mid_month,2020-04-15,844,844,844,Massachusetts,2
1,2020-04-30,3405,2297,1223,Massachusetts,3
2,2020-05-15,4638,1920,930,Massachusetts,4
month_end,2020-05-31,3206,1063,464,Massachusetts,5
3,2020-06-01,3130,1049,474,Massachusetts,6
mid_month,2020-06-15,2032,778,308,Massachusetts,7
5,2020-06-28,1400,464,213,Massachusetts,8
month_end,2020-06-30,1326,447,221,Massachusetts,9
mid_month,2020-07-15,716,287,127,Massachusetts,10
7,2020-07-26,548,200,91,Massachusetts,11
month_end,2020-07-31,527,200,96,Massachusetts,12
mid_month,2020-08-15,442,201,101,Massachusetts,13
9,2020-08-26,-220,-442,-539,Massachusetts,14
month_end,2020-08-31,-278,-507,35,Massachusetts,15
mid_month,2020-09-15,-439,54,27,Massachusetts,16
10,2020-09-30,109,51,24,Massachusetts,17
mid_month,2020-10-15,130,69,39,Massachusetts,18
11,2020-10-23,163,98,54,Massachusetts,19
month_end,2020-10-31,215,125,69,Massachusetts,20
12,2020-11-14,318,172,94,Massachusetts,21
mid_month,2020-11-15,325,179,96,Massachusetts,22
13,2020-11-30,464,262,148,Massachusetts,23
mid_month,2020-12-15,801,501,287,Massachusetts,24
month_end,2020-12-31,1303,708,390,Massachusetts,25
14,2021-01-10,1570,894,482,Massachusetts,26
mid_month,2021-01-15,1683,846,431,Massachusetts,27
month_end,2021-01-31,1724,751,341,Massachusetts,28
mid_month,2021-02-15,1523,685,314,Massachusetts,29
16,2021-02-28,1208,398,176,Massachusetts,30
mid_month,2021-03-15,706,241,100,Massachusetts,31
month_end,2021-03-31,451,192,89,Massachusetts,32
mid_month,2021-04-15,383,172,89,Massachusetts,33
month_end,2021-04-30,335,144,68,Massachusetts,34
17,2021-05-03,323,147,69,Massachusetts,35
mid_month,2021-05-15,289,122,64,Massachusetts,36
month_end,2021-05-31,245,112,48,Massachusetts,37
mid_month,2021-06-15,184,67,28,Massachusetts,38
month_end,2021-06-30,107,38,13,Massachusetts,39
18,2021-07-15,62,21,7,Massachusetts,40
month_end,2021-07-31,105,58,31,Massachusetts,41
mid_month,2021-08-15,117,58,46,Massachusetts,42
month_end,2021-08-31,152,88,55,Massachusetts,43
mid_month,2021-09-15,251,140,99,Massachusetts,44
19,2021-09-27,326,193,100,Massachusetts,45
month_end,2021-09-30,355,183,92,Massachusetts,46
mid_month,2021-10-15,412,190,82,Massachusetts,47
month_end,2021-10-31,355,150,75,Massachusetts,48
mid_month,2021-11-15,305,155,71,Massachusetts,49
month_end,2021-11-30,357,178,88,Massachusetts,50
20,2021-12-02,402,183,96,Massachusetts,51
mid_month,2021-12-15,525,295,147,Massachusetts,52
month_end,2021-12-31,774,411,207,Massachusetts,53
mid_month,2022-01-15,1164,664,354,Massachusetts,54
21,2022-01-24,1330,803,449,Massachusetts,55
month_end,2022-01-31,1616,952,503,Massachusetts,56
mid_month,2022-02-15,1793,767,352,Massachusetts,57
month_end,2022-02-28,1292,508,241,Massachusetts,58
mid_month,2022-03-15,875,337,150,Massachusetts,59
month_end,2022-03-31,454,86,40,Massachusetts,60
22,2022-04-09,214,71,28,Massachusetts,61
mid_month,2022-04-15,172,64,28,Massachusetts,62
month_end,2022-04-30,165,87,41,Massachusetts,63
mid_month,2022-05-15,224,130,59,Massachusetts,64
month_end,2022-05-31,311,165,80,Massachusetts,65
mid_month,2022-06-15,396,195,97,Massachusetts,66
month_end,2022-06-30,358,132,58,Massachusetts,67
23,2022-07-05,290,135,52,Massachusetts,68
mid_month,2022-07-15,279,124,54,Massachusetts,69
month_end,2022-07-31,232,108,49,Massachusetts,70
mid_month,2022-08-15,217,109,61,Massachusetts,71
month_end,2022-08-31,214,105,48,Massachusetts,72
24,2022-09-11,251,146,73,Massachusetts,73
mid_month,2022-09-15,251,146,73,Massachusetts,74
month_end,2022-09-30,316,118,60,Massachusetts,75
mid_month,2022-10-15,305,135,70,Massachusetts,76
month_end,2022-10-31,317,182,100,Massachusetts,77
25,2022-11-09,335,183,83,Massachusetts,78
mid_month,2022-11-15,368,186,103,Massachusetts,79
month_end,2022-11-30,374,188,94,Massachusetts,80
mid_month,2022-12-15,365,177,86,Massachusetts,81
month_end,2022-12-31,543,257,147,Massachusetts,82
mid_month,2023-01-15,576,319,162,Massachusetts,83
26,2023-01-17,576,319,162,Massachusetts,84
month_end,2023-01-31,654,335,189,Massachusetts,85
mid_month,2023-02-15,642,307,130,Massachusetts,86
month_end,2023-02-28,537,230,102,Massachusetts,87
mid_month,2023-03-15,432,202,84,Massachusetts,88
month_end,2023-03-31,202,0,0,Massachusetts,89
mid_month,2023-04-15,0,0,0,Massachusetts,90
month_end,2023-04-30,0,0,0,Massachusetts,91
27,2023-05-05,0,0,0,Massachusetts,92
mid_month,2023-05-15,0,0,0,Massachusetts,93
month_end,2023-05-31,0,0,0,Massachusetts,94
mid_month,2020-03-15,0,0,0,Michigan,0
month_end,2020-03-31,0,0,0,Michigan,1
mid_month,2020-04-15,1768,1768,1768,Michigan,2
1,2020-04-30,3670,1749,857,Michigan,3
2,2020-05-15,3019,998,442,Michigan,4
month_end,2020-05-31,1675,583,241,Michigan,5
3,2020-06-01,1625,600,263,Michigan,6
mid_month,2020-06-15,1191,525,118,Michigan,7
5,2020-06-28,781,140,66,Michigan,8
month_end,2020-06-30,697,143,64,Michigan,9
mid_month,2020-07-15,310,133,75,Michigan,10
7,2020-07-26,267,87,36,Michigan,11
month_end,2020-07-31,250,95,48,Michigan,12
mid_month,2020-08-15,236,116,42,Michigan,13
9,2020-08-26,284,151,76,Michigan,14
month_end,2020-08-31,298,156,89,Michigan,15
mid_month,2020-09-15,335,168,111,Michigan,16
10,2020-09-30,324,140,75,Michigan,17
mid_month,2020-10-15,347,185,99,Michigan,18
11,2020-10-23,467,271,162,Michigan,19
month_end,2020-10-31,582,348,181,Michigan,20
12,2020-11-14,1040,643,428,Michigan,21
mid_month,2020-11-15,1074,677,431,Michigan,22
13,2020-11-30,1802,1091,592,Michigan,23
mid_month,2020-12-15,2913,1725,867,Michigan,24
month_end,2020-12-31,3454,1430,603,Michigan,25
14,2021-01-10,3245,1455,839,Michigan,26
mid_month,2021-01-15,3016,1493,638,Michigan,27
month_end,2021-01-31,2507,856,344,Michigan,28
mid_month,2021-02-15,1569,594,265,Michigan,29
16,2021-02-28,1106,389,166,Michigan,30
mid_month,2021-03-15,742,261,111,Michigan,31
month_end,2021-03-31,600,303,176,Michigan,32
mid_month,2021-04-15,915,575,321,Michigan,33
month_end,2021-04-30,1608,899,465,Michigan,34
17,2021-05-03,1699,959,484,Michigan,35
mid_month,2021-05-15,1984,925,425,Michigan,36
month_end,2021-05-31,1623,586,236,Michigan,37
mid_month,2021-06-15,997,411,187,Michigan,38
month_end,2021-06-30,620,179,84,Michigan,39
18,2021-07-15,305,93,61,Michigan,40
month_end,2021-07-31,189,79,42,Michigan,41
mid_month,2021-08-15,192,96,63,Michigan,42
month_end,2021-08-31,359,243,142,Michigan,43
mid_month,2021-09-15,570,307,150,Michigan,44
19,2021-09-27,694,393,217,Michigan,45
month_end,2021-09-30,808,435,228,Michigan,46
mid_month,2021-10-15,1010,509,255,Michigan,47
month_end,2021-10-31,1307,693,353,Michigan,48
mid_month,2021-11-15,1339,646,333,Michigan,49
month_end,2021-11-30,1737,991,471,Michigan,50
20,2021-12-02,2068,1114,554,Michigan,51
mid_month,2021-12-15,2772,1681,841,Michigan,52
month_end,2021-12-31,3621,1561,675,Michigan,53
mid_month,2022-01-15,3250,1689,754,Michigan,54
21,2022-01-24,3157,1547,793,Michigan,55
month_end,2022-01-31,3177,1488,695,Michigan,56
mid_month,2022-02-15,2809,1255,607,Michigan,57
month_end,2022-02-28,2280,1014,479,Michigan,58
mid_month,2022-03-15,1747,705,352,Michigan,59
month_end,2022-03-31,1157,309,129,Michigan,60
22,2022-04-09,641,204,70,Michigan,61
mid_month,2022-04-15,647,195,81,Michigan,62
month_end,2022-04-30,340,145,67,Michigan,63
mid_month,2022-05-15,283,138,76,Michigan,64
month_end,2022-05-31,355,217,139,Michigan,65
mid_month,2022-06-15,398,181,131,Michigan,66
month_end,2022-06-30,561,243,174,Michigan,67
23,2022-07-05,511,243,174,Michigan,68
mid_month,2022-07-15,604,224,160,Michigan,69
month_end,2022-07-31,510,286,137,Michigan,70
mid_month,2022-08-15,529,243,137,Michigan,71
month_end,2022-08-31,481,135,0,Michigan,72
24,2022-09-11,450,212,83,Michigan,73
mid_month,2022-09-15,646,279,196,Michigan,74
month_end,2022-09-30,715,307,160,Michigan,75
mid_month,2022-10-15,602,295,152,Michigan,76
month_end,2022-10-31,626,331,158,Michigan,77
25,2022-11-09,639,156,0,Michigan,78
mid_month,2022-11-15,655,324,168,Michigan,79
month_end,2022-11-30,835,388,113,Michigan,80
mid_month,2022-12-15,934,423,181,Michigan,81
month_end,2022-12-31,682,259,110,Michigan,82
mid_month,2023-01-15,493,234,165,Michigan,83
26,2023-01-17,493,234,165,Michigan,84
month_end,2023-01-31,678,444,260,Michigan,85
mid_month,2023-02-15,867,178,59,Michigan,86
month_end,2023-02-28,512,148,89,Michigan,87
mid_month,2023-03-15,396,109,0,Michigan,88
month_end,2023-03-31,109,0,0,Michigan,89
mid_month,2023-04-15,0,0,0,Michigan,90
month_end,2023-04-30,0,0,0,Michigan,91
27,2023-05-05,0,0,0,Michigan,92
mid_month,2023-05-15,0,0,0,Michigan,93
month_end,2023-05-31,0,0,0,Michigan,94
mid_month,2020-03-15,0,0,0,Minnesota,0
month_end,2020-03-31,0,0,0,Minnesota,1
mid_month,2020-04-15,79,79,79,Minnesota,2
1,2020-04-30,319,232,140,Minnesota,3
2,2020-05-15,593,329,164,Minnesota,4
month_end,2020-05-31,693,327,175,Minnesota,5
3,2020-06-01,680,319,172,Minnesota,6
mid_month,2020-06-15,637,279,132,Minnesota,7
5,2020-06-28,475,138,48,Minnesota,8
month_end,2020-06-30,434,135,54,Minnesota,9
mid_month,2020-07-15,219,72,34,Minnesota,10
7,2020-07-26,170,74,33,Minnesota,11
month_end,2020-07-31,158,68,33,Minnesota,12
mid_month,2020-08-15,181,99,58,Minnesota,13
9,2020-08-26,211,118,58,Minnesota,14
month_end,2020-08-31,225,113,52,Minnesota,15
mid_month,2020-09-15,269,108,62,Minnesota,16
10,2020-09-30,207,93,41,Minnesota,17
mid_month,2020-10-15,259,144,79,Minnesota,18
11,2020-10-23,323,194,102,Minnesota,19
month_end,2020-10-31,402,226,124,Minnesota,20
12,2020-11-14,662,404,250,Minnesota,21
mid_month,2020-11-15,678,419,251,Minnesota,22
13,2020-11-30,1146,676,340,Minnesota,23
mid_month,2020-12-15,1591,869,457,Minnesota,24
month_end,2020-12-31,1669,687,291,Minnesota,25
14,2021-01-10,1474,565,295,Minnesota,26
mid_month,2021-01-15,1343,503,245,Minnesota,27
month_end,2021-01-31,873,300,124,Minnesota,28
mid_month,2021-02-15,526,176,77,Minnesota,29
16,2021-02-28,335,106,52,Minnesota,30
mid_month,2021-03-15,384,263,196,Minnesota,31
month_end,2021-03-31,363,97,57,Minnesota,32
mid_month,2021-04-15,241,130,70,Minnesota,33
month_end,2021-04-30,307,154,89,Minnesota,34
17,2021-05-03,311,155,96,Minnesota,35
mid_month,2021-05-15,320,139,67,Minnesota,36
month_end,2021-05-31,282,130,56,Minnesota,37
mid_month,2021-06-15,231,91,50,Minnesota,38
month_end,2021-06-30,161,69,37,Minnesota,39
18,2021-07-15,113,36,15,Minnesota,40
month_end,2021-07-31,74,33,18,Minnesota,41
mid_month,2021-08-15,97,61,35,Minnesota,42
month_end,2021-08-31,137,71,38,Minnesota,43
mid_month,2021-09-15,186,104,59,Minnesota,44
19,2021-09-27,277,184,93,Minnesota,45
month_end,2021-09-30,345,194,125,Minnesota,46
mid_month,2021-10-15,495,247,115,Minnesota,47
month_end,2021-10-31,537,262,132,Minnesota,48
mid_month,2021-11-15,589,327,168,Minnesota,49
month_end,2021-11-30,713,386,190,Minnesota,50
20,2021-12-02,788,389,200,Minnesota,51
mid_month,2021-12-15,968,582,265,Minnesota,52
month_end,2021-12-31,1150,475,216,Minnesota,53
