Wave,End_Date,state,Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours,Total_N,new_ind
26,2023-01-17,WA,16.040422156224743,24.930457782963405,57.04095502369496,24.8655724562185,40.37188716518881,12.029016662784576,28.4020299807694,27.118204049964124,13.471899812986376,9.1496872053794,8.311373647601302,56.623581258455935,14.728589770295248,8.678755966630153,7.6932398229028784,553.0,98
interpolation,2023-01-31,WA,15.153331830656105,25.36672731995558,57.39339075593696,25.00587000666638,39.26406623155358,11.66145507941192,28.20663562311426,26.829774583882436,12.373017142084974,9.02518937556985,7.952226379469217,56.09581096368884,14.520004860322333,8.555701163183667,7.714704465185501,,99
interpolation,2023-02-15,WA,14.552115752856142,25.506576635109795,57.497200781236025,25.040158984130112,38.453373926388124,11.448062218940228,28.11585124802671,26.798747311786098,11.497869286737307,8.942758246919475,7.727512603493255,55.74927930076182,14.297545898093981,8.419410316659333,7.617404091323644,,100
interpolation,2023-02-28,WA,14.323297622561883,25.353664504310533,57.35805892645953,24.9727844729254,38.065620284986146,11.414096489988063,28.136385909051146,27.004485893736614,10.992305334642882,8.913959826909814,7.666718411707795,55.6321539047394,14.105605723101403,8.297570905325074,7.432413775181441,,101
interpolation,2023-03-15,WA,14.396471861221244,24.860941041158025,56.93315231321471,24.78301585422004,37.981496494608585,11.549106899031692,28.27455796342586,27.510294508795674,10.700767146695727,8.9299330632302,7.751137898948082,55.70839619223004,13.885125819962266,8.152693879539578,7.102813419484367,,102
interpolation,2023-03-31,WA,14.87273580741483,23.96185018279519,56.167724005851476,24.448295318434464,38.32078586027107,11.898841837344415,28.55713480834612,28.366812507750428,10.73440069268382,9.005076616526107,8.02372118361779,56.03935925056192,13.651115843885579,7.993088450947507,6.614072098419073,,103
gap26_27,2023-04-04,WA,15.056029443149828,23.67683244169908,55.926012963435056,24.3432763658053,38.474805203095066,12.019456835685961,28.649584393810688,28.63206923483725,10.798390952266608,9.033234349133014,8.121308267948669,56.162364200898956,13.592801831684428,7.952369362441284,6.46976296035892,,104
interpolation,2023-04-15,WA,15.69255646786844,22.768778286517378,55.15745254279021,24.010462932541873,39.0410772112658,12.419584437637145,28.948794338196898,29.466975140731527,11.089001779358654,9.129997542635548,8.450395355133207,56.58367269744354,13.432827041880927,7.838705298122869,6.027282477118721,,105
interpolation,2023-04-30,WA,16.873657654996695,21.23682811614669,53.86394002336617,23.452599691558703,40.15060169518262,13.1269716465988,29.463109098116753,30.854728427545883,11.756250902140906,9.30763509283647,9.042676631943042,57.35447218919178,13.215598450102641,7.679722406408326,5.316046436978075,,106
27,2023-05-05,WA,17.34764261218936,20.650871776224704,53.36982672658864,23.23997175454418,40.60693944158202,13.404243962623555,29.66180406921649,31.381221890669163,12.048144617758858,9.378562414923772,9.276905303167302,57.661735585300434,13.143424521782404,7.625705944972386,5.051312997188904,626.0,107
interpolation,2023-05-15,WA,,,,,,,,,,,,,,,,,108
interpolation,2023-05-31,WA,,,,,,,,,,,,,,,,,109
interpolation,2020-03-31,WV,,,,,,,,,,,,,,,,,0
interpolation,2020-04-15,WV,,,,,,,,,,,,,,,,,1
1,2020-04-30,WV,68.88788183788613,75.52773335395506,80.9578128011313,52.2664142912319,31.068044938534715,1.2022872888137657,11.415913776421048,5.42956548211795,5.150005976651154,0.6582888068024833,0.1602422203575714,31.813988443978207,6.864915647467433,2.372895511797148,0.6114603739445958,370.0,2
interpolation,2020-05-15,WV,71.34971689902487,80.55152778013682,81.19600064053472,60.650073349010206,26.863849267656427,0.7182284665108669,8.06888469670646,3.356867599232422,5.948145497857851,2.0315350712940963,0.3964513776951902,29.42021674696246,5.596847803603337,1.1055891452943363,-0.14145436108513992,,3
2,2020-05-21,WV,64.14434058904813,76.74059679808748,80.12890852107013,57.82945909414446,26.191570347627625,1.3431332291703886,11.193905163393628,3.5850066356119954,7.236236778720309,3.213795479915809,0.3143255738282116,31.519599237508988,6.108697114165477,1.5732768830050572,0.068869633080156,369.0,4
interpolation,2020-05-31,WV,44.6449396959067,64.6392458040861,77.16251181151128,47.208794681627374,26.28300345371503,3.2736066798711785,20.553968743009015,5.321744658933568,10.350971172767322,5.656328311108962,0.0699384095776564,38.070137788044285,7.889004104623381,3.358162062130005,0.9709154931316802,,5
3,2020-06-01,WV,43.12590875705353,63.56734380853024,76.87786199163902,46.36405005632626,26.35274869038666,3.47886726129842,21.28237200615188,5.593231627415649,10.64370427196028,5.825222539528974,0.0760627615195561,38.66510824601443,8.011530032957104,3.5302910078540695,1.067176888277267,218.0,6
gap3_5,2020-06-11,WV,36.59127935973592,56.68239375562753,74.58165193562007,42.95865463973096,27.55183320327157,5.428880814921808,24.22474267312137,9.307157022313193,12.991723805693027,6.265128080635698,0.6173490013887426,42.77380529207618,8.133745269743022,4.8411259269682425,1.9439562518796911,,7
interpolation,2020-06-15,WV,38.36190516723372,55.8738461031145,73.94309767750512,44.153954428113174,28.284843401670635,6.1546429153697355,23.20224242995388,11.295817359505547,13.63644475261389,5.809054802013192,1.0762577455691325,43.48208404518468,7.626402007662728,5.156749616987882,2.2504263226993166,,8
5,2020-06-28,WV,45.52543853205509,56.26879704016111,72.8161577349286,51.35285880572552,30.225471368200186,6.847219219663235,19.02140173500717,15.765536879772055,14.883404101115149,4.598801915850965,2.0890842892531536,43.56382534002281,7.6173367875563,5.537911368045569,2.6796925410841244,333.0,9
interpolation,2020-06-30,WV,46.342109093508824,56.600282517219185,72.76682975893253,52.70697265292455,30.420841634787852,6.684045661444021,18.49636102718029,16.06325572279809,14.96948960618856,4.532493495353778,2.1368880926038276,43.31912399544206,7.953552699571519,5.514417050189767,2.6570361135571026,,10
gap5_7,2020-07-09,WV,49.07526868763093,58.98535568561772,72.95421028624051,59.61423228475074,30.959487823471992,5.059676245154369,16.52362416664198,16.116220480419695,15.007884876522063,4.629723896142699,1.9955535134841182,41.36895408110217,10.580639155805803,5.1376484819159876,2.2623808218202,,11
interpolation,2020-07-15,WV,50.07562424339049,61.181111528758656,73.42914413869772,64.69822208540847,31.034929736570373,3.3222604597144203,15.625036361131922,15.138333769068671,14.75413456039688,5.008559105101012,1.623494511161276,39.456357632744556,13.103264137419945,4.69585503387664,1.773237216668769,,12
7,2020-07-26,WV,50.783817917732456,62.982823736920224,74.65386909537533,70.61864258437194,31.020850012291707,1.385827670991425,15.890137551272275,13.881569601856258,14.348021208683608,5.5857817807943455,1.1435312731824323,37.364989960303134,15.255582074938577,4.430826535034753,1.0823578940231111,364.0,13
interpolation,2020-07-31,WV,50.65114809151381,62.68847555805189,75.34465578193917,71.65069200899289,30.969576676912357,1.1611981286533806,16.87751016862993,13.662449143256863,14.21844380987703,5.76217570181564,1.0480892376887023,37.14471970927254,14.9866683691335,4.587238884890921,0.8878139273196283,,14
gap7_9,2020-08-06,WV,50.1169190655428,61.41677841778293,76.28422696347681,71.52043440673901,30.87102806937367,1.4324856011899623,18.777526772476534,13.690016777297739,14.108342084186186,5.902914888498762,1.0348053300559645,37.48293532810111,13.634998888308727,5.003359580415364,0.7529421407371971,,15
interpolation,2020-08-15,WV,48.73776311989525,58.12707451917482,77.76449025952823,69.10447809269513,30.658723907507326,2.667030834864628,22.50530393268731,14.171585258372302,14.019481014120963,6.000995990835997,1.1775405907243084,38.98540262813581,10.040509075365431,5.935355187647176,0.7410684622934692,,16
9,2020-08-26,WV,47.627122015764094,55.832445800900175,78.4443237108723,67.17271173584336,30.384241000562913,3.2919388696829235,23.803908715694135,14.243558780948002,13.902563415912898,6.1935843701269775,1.2610511095001349,40.54194438969402,7.402132085779237,6.298755058872891,0.9470835077300984,372.0,17
interpolation,2020-08-31,WV,47.41550037319075,55.637801602758074,78.27360014913383,66.92330212882997,30.25901824392219,3.1306935619260168,22.949571744967955,14.019965800034067,13.839040028860456,6.3218155728573056,1.2461915315024192,41.04223791532688,7.080003021387664,6.111008542225776,1.1159367297831295,,18
gap9_10,2020-09-03,WV,47.376491954529,55.77552574055855,78.02724438202227,66.96225616754316,30.18374725025614,2.900358052924125,22.00358600090437,13.808917545951202,13.797812289359813,6.410961603593103,1.2214301132895897,41.28024639363852,7.149865543833366,5.892482149348957,1.239811668889499,,19
interpolation,2020-09-15,WV,47.827466894074114,58.12294247773704,76.02468387666374,68.43743050815472,29.932394788416225,1.0638865707399798,15.241872088509389,12.43029934767589,13.603118596578446,6.848769945203549,1.0109666091947929,41.788573030612774,9.290943279367296,4.2968695713399265,1.8866867383180703,,20
10,2020-09-30,WV,47.41066408503818,60.10160042475216,74.00415210466058,69.01620939318455,31.988989554390407,0.5710988603159167,12.22070212674286,11.38550971609688,13.00660843078132,7.119073183586473,0.827596452932921,42.42911503256972,11.17542087698397,3.9088449589252434,2.241673247367052,336.0,21
